bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
0.436,200,1,87.0,37,22,5,371.96,0,False,False,True
0.52,200,1,52.8,7,1,6,321.1,0,False,False,True
0.646,200,1,91.5,19,15,5,361.28,0,False,False,True
0.437,200,1,89.5,35,16,5,379.98,0,False,False,True
0.533,200,1,74.4,21,19,5,350.55,0,False,False,True
0.486,200,1,87.5,27,17,5,368.15,0,False,False,True
0.43,200,1,40.1,3,1,9,303.8,0,False,False,True
1.828,50,2,44.0,19,8,16,75.22,0,False,True,False
0.46,200,1,87.7,10,18,5,345.26,0,False,False,True
1.718,50,2,90.0,45,3,16,87.6,0,False,True,False
2.393,50,2,93.5,24,1,17,81.83,0,False,True,False
2.126,50,2,53.3,38,20,15,86.46,0,False,True,False
0.495,200,1,87.0,36,19,5,373.24,0,False,False,True
0.615,200,1,69.1,37,17,5,366.9,0,False,False,True
0.63,200,1,75.8,2,13,5,335.3,0,False,False,True
0.422,200,1,53.1,7,23,9,321.33,0,False,False,True
0.597,200,1,55.6,43,18,7,362.29,0,False,False,True
0.407,200,1,53.1,5,16,6,319.13,0,False,False,True
0.455,200,1,89.2,27,8,7,362.23,0,False,False,True
2.435,50,2,83.9,23,10,15,88.08,0,False,True,False
1.926,50,2,48.9,24,14,16,76.04,0,False,True,False
0.406,200,1,69.7,30,8,6,352.22,0,False,False,True
0.552,200,1,80.9,40,6,5,379.37,0,False,False,True
1.924,50,2,54.4,28,2,15,79.35,0,False,True,False
6.222,10,3,82.9,31,0,30,16.45,0,True,False,False
0.504,200,1,68.7,38,11,5,363.63,0,False,False,True
5.301,10,3,60.3,46,13,30,16.45,0,True,False,False
0.455,200,1,77.1,2,12,7,325.78,0,False,False,True
0.485,200,1,86.4,44,6,5,388.04,0,False,False,True
0.645,200,1,56.1,38,8,5,358.01,0,False,False,True
1.713,50,2,94.0,42,19,17,86.68,0,False,True,False
0.55,200,1,93.0,42,8,7,376.44,0,False,False,True
0.55,200,1,62.9,4,21,7,328.64,0,False,False,True
0.595,200,1,47.5,43,6,5,363.36,0,False,False,True
0.528,200,1,40.1,35,22,6,343.22,0,False,False,True
5.975,10,3,65.0,18,22,32,14.67,0,True,False,False
0.614,200,1,57.6,31,5,5,357.54,0,False,False,True
0.49,200,1,45.7,42,9,7,355.39,0,False,False,True
0.478,200,1,72.9,22,3,6,348.03,0,False,False,True
2.483,50,2,87.0,47,11,16,92.49,0,False,True,False
0.521,200,1,83.3,17,14,5,355.06,0,False,False,True
0.428,200,1,60.6,42,2,5,368.1,0,False,False,True
2.208,50,2,68.6,24,18,15,78.28,0,False,True,False
1.962,50,2,66.4,39,20,15,84.4,0,False,True,False
0.602,200,1,73.9,42,11,5,374.2,0,False,False,True
2.115,50,2,42.4,16,17,16,79.01,0,False,True,False
1.694,50,2,77.2,8,5,15,80.3,0,False,True,False
2.21,50,2,56.9,44,12,15,86.34,0,False,True,False
0.526,200,1,58.4,8,15,5,332.25,0,False,False,True
0.454,200,1,78.6,46,3,5,383.4,0,False,False,True
0.419,200,1,87.5,35,14,5,376.76,0,False,False,True
2.225,50,2,75.5,25,18,16,80.79,0,False,True,False
0.62,200,1,77.5,40,1,5,372.59,0,False,False,True
0.416,200,1,95.8,8,4,5,356.89,0,False,False,True
0.521,200,1,47.7,33,21,5,346.12,0,False,False,True
0.413,200,1,65.0,46,16,5,373.56,0,False,False,True
4.501,10,3,59.6,5,22,30,12.8,0,True,False,False
0.429,200,1,61.7,28,15,6,352.54,0,False,False,True
5.962,10,3,53.1,16,21,31,16.82,0,True,False,False
0.417,200,1,85.0,9,21,7,344.12,0,False,False,True
2.053,50,2,91.3,20,9,15,84.2,0,False,True,False
1.665,50,2,67.7,48,15,15,89.24,0,False,True,False
1.785,50,2,51.7,41,4,15,85.2,0,False,True,False
0.649,200,1,77.2,16,13,5,347.95,0,False,False,True
2.511,50,2,95.2,43,18,16,86.74,0,False,True,False
0.649,200,1,70.1,7,14,6,335.72,0,False,False,True
0.628,200,1,70.3,36,17,7,358.64,0,False,False,True
4.887,10,3,80.5,34,20,30,11.07,0,True,False,False
0.483,200,1,41.0,37,10,8,341.89,0,False,False,True
1.966,50,2,40.1,16,10,15,70.98,0,False,True,False
0.627,200,1,92.4,14,0,5,358.56,0,False,False,True
0.638,200,1,54.1,21,6,6,337.5,0,False,False,True
2.284,50,2,45.8,41,22,15,79.24,0,False,True,False
5.48,10,3,56.8,44,22,32,16.71,0,True,False,False
1.94,50,2,60.6,20,3,15,75.28,0,False,True,False
0.552,200,1,70.2,29,22,7,354.71,0,False,False,True
0.596,200,1,78.3,41,19,7,366.87,0,False,False,True
0.573,200,1,62.9,32,23,5,355.69,0,False,False,True
0.494,200,1,89.0,37,8,5,380.61,0,False,False,True
1.767,50,2,85.6,48,22,15,94.64,0,False,True,False
0.502,200,1,53.3,14,23,5,331.64,0,False,False,True
0.641,200,1,79.3,43,14,5,374.6,0,False,False,True
1.852,50,2,62.3,38,13,17,81.86,0,False,True,False
2.101,50,2,91.6,2,16,16,75.44,0,False,True,False
1.894,50,2,95.8,30,22,15,83.43,0,False,True,False
0.469,200,1,51.7,26,12,8,332.82,0,False,False,True
0.495,200,1,92.1,12,8,7,345.77,0,False,False,True
5.111,10,3,68.7,27,12,30,12.3,0,True,False,False
0.476,200,1,71.7,20,19,7,343.86,0,False,False,True
1.951,50,2,42.9,9,23,16,76.34,0,False,True,False
0.42,200,1,42.3,32,18,8,336.12,0,False,False,True
1.808,50,2,81.1,6,4,17,77.91,0,False,True,False
0.462,200,1,49.6,41,15,5,354.65,0,False,False,True
0.446,200,1,70.1,7,22,5,336.16,0,False,False,True
0.556,200,1,61.5,28,15,5,353.87,0,False,False,True
0.443,200,1,76.0,32,3,5,363.77,0,False,False,True
1.725,50,2,63.1,7,7,15,76.55,0,False,True,False
2.267,50,2,94.5,37,11,15,89.14,0,False,True,False
1.916,50,2,87.3,4,3,15,84.19,0,False,True,False
2.445,50,2,96.0,43,8,16,90.81,0,False,True,False
0.63,200,1,56.4,32,6,5,356.26,0,False,False,True
1.685,50,2,74.2,46,12,15,83.6,0,False,True,False
2.027,50,2,72.9,13,21,17,83.09,0,False,True,False
0.478,200,1,57.6,19,6,6,338.24,0,False,False,True
0.611,200,1,59.5,42,6,7,355.58,0,False,False,True
0.618,200,1,82.9,34,10,5,371.26,0,False,False,True
6.378,10,3,68.8,4,21,31,15.65,0,True,False,False
4.953,10,3,69.8,31,6,30,12.03,0,True,False,False
0.617,200,1,74.1,24,7,5,357.4,0,False,False,True
2.583,50,2,57.8,29,22,15,85.01,0,False,True,False
6.041,10,3,41.2,45,8,30,17.16,0,True,False,False
0.526,200,1,49.2,1,14,9,305.81,0,False,False,True
0.474,200,1,89.4,26,19,5,369.66,0,False,False,True
0.49,200,1,53.4,31,0,6,347.8,0,False,False,True
2.249,50,2,58.6,26,13,16,76.45,0,False,True,False
6.107,10,3,96.6,49,6,32,17.22,0,True,False,False
0.474,200,1,91.6,18,13,7,357.35,0,False,False,True
1.733,50,2,68.6,44,2,15,82.95,0,False,True,False
0.626,200,1,55.1,5,15,7,322.77,0,False,False,True
0.596,200,1,93.2,25,21,5,368.88,0,False,False,True
0.494,200,1,47.7,15,17,8,319.88,0,False,False,True
2.095,50,2,67.6,18,15,15,83.41,0,False,True,False
2.051,50,2,71.8,30,13,16,81.18,0,False,True,False
0.617,200,1,82.5,20,23,7,353.75,0,False,False,True
0.47,200,1,40.9,36,0,6,348.71,0,False,False,True
0.516,200,1,92.3,48,20,5,391.77,0,False,False,True
2.593,50,2,90.2,19,7,15,82.32,0,False,True,False
1.929,50,2,79.2,10,20,17,81.36,0,False,True,False
0.546,200,1,42.2,47,20,5,361.36,0,False,False,True
0.556,200,1,91.5,12,8,5,354.73,0,False,False,True
0.456,200,1,54.8,1,19,8,318.57,0,False,False,True
2.519,50,2,61.7,7,7,15,80.91,0,False,True,False
0.484,200,1,83.4,44,19,5,383.32,0,False,False,True
0.426,200,1,67.0,17,18,5,344.81,0,False,False,True
0.565,200,1,72.1,4,20,6,336.39,0,False,False,True
0.585,200,1,60.8,32,12,6,351.63,0,False,False,True
5.571,10,3,83.4,1,19,30,18.43,0,True,False,False
0.404,200,1,90.8,46,21,6,380.63,0,False,False,True
1.671,50,2,49.8,7,16,15,72.29,0,False,True,False
0.604,200,1,46.0,27,12,8,335.08,0,False,False,True
0.578,200,1,89.1,14,23,6,348.58,0,False,False,True
2.31,50,2,96.6,45,9,15,92.51,0,False,True,False
0.572,200,1,81.0,11,19,5,345.95,0,False,False,True
1.703,50,2,66.4,29,3,15,81.16,0,False,True,False
0.498,200,1,66.4,32,21,7,358.48,0,False,False,True
0.566,200,1,68.9,25,21,5,350.42,0,False,False,True
1.625,50,2,96.0,35,14,17,90.23,0,False,True,False
5.293,10,3,62.2,2,17,32,12.87,0,True,False,False
0.609,200,1,86.4,44,0,5,383.54,0,False,False,True
6.427,10,3,79.7,33,21,31,12.99,0,True,False,False
0.422,200,1,95.3,47,0,5,395.78,0,False,False,True
0.514,200,1,84.4,12,23,5,352.06,0,False,False,True
0.463,200,1,91.9,46,5,6,382.55,0,False,False,True
2.323,50,2,72.1,5,4,18,71.48,0,False,True,False
0.479,200,1,58.0,9,13,7,326.77,0,False,False,True
0.567,200,1,68.1,14,17,5,342.59,0,False,False,True
5.303,10,3,61.1,37,22,30,18.17,0,True,False,False
0.478,200,1,65.9,4,6,6,328.35,0,False,False,True
0.597,200,1,44.2,37,10,6,352.99,0,False,False,True
0.419,200,1,42.5,37,17,5,353.26,0,False,False,True
1.672,50,2,51.2,6,2,15,72.85,0,False,True,False
0.595,200,1,92.8,6,15,5,344.55,0,False,False,True
6.235,10,3,91.2,29,5,32,18.54,0,True,False,False
1.729,50,2,55.2,21,3,17,80.88,0,False,True,False
0.594,200,1,59.5,2,23,5,322.24,0,False,False,True
0.591,200,1,53.8,8,8,6,320.29,0,False,False,True
6.44,10,3,60.5,38,9,32,18.3,0,True,False,False
2.471,50,2,41.1,22,8,15,80.99,0,False,True,False
2.173,50,2,64.7,20,12,15,80.03,0,False,True,False
1.879,50,2,61.6,25,21,16,85.17,0,False,True,False
1.877,50,2,80.5,5,20,15,76.48,0,False,True,False
4.105,10,3,44.1,4,5,30,14.08,0,True,False,False
0.424,200,1,95.6,13,8,5,360.83,0,False,False,True
0.635,200,1,74.4,42,10,5,370.77,0,False,False,True
0.406,200,1,91.8,15,20,7,354.29,0,False,False,True
0.449,200,1,51.4,11,2,5,324.44,0,False,False,True
5.956,10,3,43.3,2,3,31,14.39,0,True,False,False
0.415,200,1,63.9,26,18,5,356.46,0,False,False,True
0.513,200,1,72.0,41,15,5,372.05,0,False,False,True
0.628,200,1,40.9,26,4,5,338.86,0,False,False,True
0.445,200,1,56.2,21,21,5,342.36,0,False,False,True
0.599,200,1,87.5,10,12,5,352.93,0,False,False,True
0.453,200,1,82.1,5,5,6,338.66,0,False,False,True
2.248,50,2,80.0,29,14,15,83.9,0,False,True,False
0.602,200,1,46.6,18,14,6,331.71,0,False,False,True
0.551,200,1,79.2,9,7,7,334.53,0,False,False,True
0.524,200,1,59.0,7,20,8,324.21,0,False,False,True
0.456,200,1,70.5,2,1,5,336.77,0,False,False,True
4.084,10,3,43.7,15,20,30,14.54,0,True,False,False
1.925,50,2,66.1,9,1,15,78.65,0,False,True,False
0.636,200,1,72.8,5,11,8,333.57,0,False,False,True
0.581,200,1,42.8,40,3,7,344.72,0,False,False,True
0.61,200,1,43.6,34,15,6,345.24,0,False,False,True
1.612,50,2,57.2,27,7,17,79.44,0,False,True,False
2.162,50,2,86.1,7,13,15,82.87,0,False,True,False
0.581,200,1,44.9,18,12,6,326.13,0,False,False,True
0.502,200,1,66.6,41,18,5,370.68,0,False,False,True
0.443,200,1,41.6,26,13,8,334.06,0,False,False,True
0.553,200,1,46.3,41,14,6,358.38,0,False,False,True
0.514,200,1,72.5,47,7,6,379.01,0,False,False,True
2.278,50,2,54.3,32,16,15,78.21,0,False,True,False
0.441,200,1,77.6,26,15,5,355.65,0,False,False,True
0.592,200,1,90.3,2,17,5,345.58,0,False,False,True
0.403,200,1,57.4,39,1,7,358.92,0,False,False,True
0.594,200,1,66.4,17,22,7,343.75,0,False,False,True
0.445,200,1,50.6,42,3,7,349.92,0,False,False,True
4.318,10,3,70.7,16,9,30,12.77,0,True,False,False
0.469,200,1,69.1,4,13,8,324.19,0,False,False,True
2.532,50,2,90.0,5,6,15,76.25,0,False,True,False
0.578,200,1,95.5,14,11,5,360.83,0,False,False,True
5.371,10,3,45.2,21,20,31,8.79,1,True,False,False
2.149,50,2,73.9,11,10,17,75.97,0,False,True,False
0.578,200,1,74.6,29,18,7,359.03,0,False,False,True
5.949,10,3,60.6,48,18,30,13.59,0,True,False,False
0.484,200,1,49.4,9,12,7,318.9,0,False,False,True
0.483,200,1,63.6,32,2,7,352.7,0,False,False,True
2.415,50,2,86.7,32,10,17,88.38,0,False,True,False
0.43,200,1,47.1,46,4,7,352.2,0,False,False,True
0.597,200,1,92.0,2,9,6,344.26,0,False,False,True
0.599,200,1,83.7,18,8,5,360.32,0,False,False,True
1.944,50,2,95.3,48,4,16,92.87,0,False,True,False
2.416,50,2,62.5,32,8,17,86.31,0,False,True,False
2.225,50,2,50.7,26,5,17,80.07,0,False,True,False
5.715,10,3,41.3,38,14,30,15.71,0,True,False,False
2.152,50,2,73.4,33,3,16,84.92,0,False,True,False
0.622,200,1,58.4,38,12,7,352.66,0,False,False,True
0.464,200,1,48.5,48,4,8,354.92,0,False,False,True
0.452,200,1,95.4,24,20,5,367.18,0,False,False,True
0.473,200,1,66.0,41,17,6,368.34,0,False,False,True
2.274,50,2,56.8,41,8,15,83.56,0,False,True,False
2.463,50,2,56.2,5,21,15,76.78,0,False,True,False
1.864,50,2,48.9,39,5,16,82.74,0,False,True,False
2.152,50,2,62.1,31,12,15,77.82,0,False,True,False
0.519,200,1,44.9,37,9,8,348.49,0,False,False,True
0.531,200,1,92.1,3,12,5,349.24,0,False,False,True
2.323,50,2,70.3,8,9,15,82.65,0,False,True,False
2.289,50,2,94.2,1,18,15,82.34,0,False,True,False
0.633,200,1,59.8,35,23,5,360.71,0,False,False,True
0.584,200,1,41.0,1,8,9,300.21,0,False,False,True
2.342,50,2,48.4,31,16,17,80.46,0,False,True,False
0.44,200,1,84.4,47,13,7,380.72,0,False,False,True
0.503,200,1,92.5,11,21,5,352.59,0,False,False,True
1.926,50,2,55.3,39,10,16,82.21,0,False,True,False
2.514,50,2,87.0,39,12,17,87.36,0,False,True,False
0.524,200,1,57.1,34,23,7,350.83,0,False,False,True
0.458,200,1,62.5,2,18,7,319.57,0,False,False,True
0.431,200,1,80.7,14,2,5,349.99,0,False,False,True
1.668,50,2,92.6,5,1,15,84.27,0,False,True,False
1.847,50,2,50.0,21,10,15,80.66,0,False,True,False
0.507,200,1,41.4,9,7,7,321.16,0,False,False,True
0.49,200,1,60.9,5,9,5,325.85,0,False,False,True
2.594,50,2,47.9,47,16,15,88.93,0,False,True,False
0.612,200,1,54.0,9,15,7,325.78,0,False,False,True
0.589,200,1,58.4,30,12,5,354.47,0,False,False,True
0.465,200,1,92.7,21,4,5,361.79,0,False,False,True
0.45,200,1,87.8,17,16,5,360.5,0,False,False,True
0.466,200,1,90.4,9,1,5,349.41,0,False,False,True
0.59,200,1,50.9,3,19,5,322.04,0,False,False,True
0.521,200,1,51.3,23,11,8,329.79,0,False,False,True
2.572,50,2,48.4,24,7,15,79.65,0,False,True,False
0.42,200,1,74.3,47,5,5,380.25,0,False,False,True
2.398,50,2,89.9,12,20,15,83.33,0,False,True,False
0.582,200,1,60.3,37,22,5,360.32,0,False,False,True
2.417,50,2,81.4,35,8,16,88.96,0,False,True,False
2.488,50,2,59.1,40,6,15,82.13,0,False,True,False
1.972,50,2,87.4,22,17,15,82.04,0,False,True,False
4.307,10,3,58.3,27,14,30,16.83,0,True,False,False
0.444,200,1,64.2,32,23,5,354.8,0,False,False,True
0.423,200,1,59.3,17,4,7,337.17,0,False,False,True
0.426,200,1,65.5,17,18,7,338.5,0,False,False,True
2.03,50,2,72.7,40,15,15,82.24,0,False,True,False
6.456,10,3,94.2,40,11,30,11.25,0,True,False,False
5.576,10,3,77.0,40,5,31,18.59,0,True,False,False
2.215,50,2,45.6,22,16,15,79.52,0,False,True,False
0.624,200,1,88.5,41,5,6,379.44,0,False,False,True
2.303,50,2,79.6,26,4,15,84.69,0,False,True,False
2.524,50,2,82.5,16,22,17,84.45,0,False,True,False
1.609,50,2,80.5,49,12,16,84.45,0,False,True,False
2.497,50,2,92.0,3,6,15,77.12,0,False,True,False
0.612,200,1,72.5,5,0,5,339.29,0,False,False,True
0.617,200,1,69.8,26,9,5,354.63,0,False,False,True
2.184,50,2,75.3,49,11,15,84.26,0,False,True,False
4.396,10,3,90.2,6,14,30,14.23,0,True,False,False
1.819,50,2,96.1,37,18,16,89.63,0,False,True,False
2.042,50,2,67.1,20,11,15,79.43,0,False,True,False
2.484,50,2,78.1,40,1,15,92.03,0,False,True,False
0.588,200,1,49.1,25,21,6,335.05,0,False,False,True
0.61,200,1,93.7,30,15,5,374.07,0,False,False,True
0.577,200,1,52.4,48,19,5,370.85,0,False,False,True
0.42,200,1,66.6,4,22,9,323.51,0,False,False,True
0.605,200,1,77.7,25,0,5,359.22,0,False,False,True
0.442,200,1,76.5,45,14,7,371.37,0,False,False,True
0.632,200,1,82.2,44,15,6,377.58,0,False,False,True
0.465,200,1,83.7,24,2,5,360.18,0,False,False,True
2.461,50,2,43.1,11,9,18,68.47,0,False,True,False
0.615,200,1,83.4,44,7,6,378.7,0,False,False,True
0.616,200,1,84.4,47,13,5,380.61,0,False,False,True
0.596,200,1,51.8,23,2,7,338.81,0,False,False,True
0.634,200,1,40.5,23,7,8,324.05,0,False,False,True
0.592,200,1,62.8,41,4,6,361.03,0,False,False,True
2.036,50,2,95.6,19,12,15,84.44,0,False,True,False
0.642,200,1,71.2,4,6,8,326.42,0,False,False,True
2.291,50,2,62.7,14,14,17,76.24,0,False,True,False
2.152,50,2,56.7,20,8,16,79.87,0,False,True,False
2.341,50,2,56.8,49,8,15,88.91,0,False,True,False
0.449,200,1,61.0,1,16,9,310.73,0,False,False,True
1.965,50,2,94.5,10,16,15,77.74,0,False,True,False
2.293,50,2,68.7,1,19,19,72.72,0,False,True,False
0.524,200,1,60.3,1,2,9,314.17,0,False,False,True
1.612,50,2,69.7,41,17,16,82.53,0,False,True,False
0.406,200,1,60.2,37,3,5,362.65,0,False,False,True
0.463,200,1,91.9,30,3,5,370.55,0,False,False,True
6.018,10,3,46.5,4,18,30,12.54,0,True,False,False
0.442,200,1,41.1,2,5,10,300.8,0,False,False,True
5.496,10,3,64.5,28,1,30,11.2,0,True,False,False
0.426,200,1,40.2,36,2,5,344.82,0,False,False,True
0.403,200,1,53.0,27,9,8,340.27,0,False,False,True
0.501,200,1,69.2,2,23,8,318.66,0,False,False,True
0.403,200,1,77.7,29,9,7,356.08,0,False,False,True
1.922,50,2,69.8,33,16,16,81.18,0,False,True,False
4.804,10,3,57.6,2,17,30,14.26,0,True,False,False
0.418,200,1,77.9,20,18,5,351.46,0,False,False,True
0.449,200,1,85.2,38,12,5,379.37,0,False,False,True
0.614,200,1,64.0,39,11,7,360.19,0,False,False,True
0.411,200,1,41.7,4,7,6,318.02,0,False,False,True
0.497,200,1,76.6,34,12,7,363.98,0,False,False,True
0.552,200,1,69.4,29,6,5,358.23,0,False,False,True
1.716,50,2,66.8,12,18,15,80.63,0,False,True,False
0.59,200,1,86.9,3,13,8,336.96,0,False,False,True
0.598,200,1,94.9,4,16,6,346.62,0,False,False,True
2.522,50,2,75.8,27,16,16,84.67,0,False,True,False
0.575,200,1,89.2,21,2,7,352.61,0,False,False,True
0.646,200,1,88.9,20,14,7,352.2,0,False,False,True
0.62,200,1,94.5,41,8,6,379.85,0,False,False,True
6.151,10,3,65.4,42,10,30,12.1,0,True,False,False
1.842,50,2,71.5,49,20,17,84.78,0,False,True,False
0.51,200,1,62.3,17,10,5,344.19,0,False,False,True
0.632,200,1,82.8,37,15,7,373.61,0,False,False,True
1.7,50,2,93.9,17,18,15,79.86,0,False,True,False
4.449,10,3,95.6,11,16,30,18.8,0,True,False,False
0.519,200,1,92.5,9,4,5,351.95,0,False,False,True
2.215,50,2,62.3,22,12,15,83.19,0,False,True,False
0.487,200,1,79.3,36,16,6,364.96,0,False,False,True
0.493,200,1,92.7,32,23,5,378.69,0,False,False,True
5.524,10,3,91.7,38,15,30,17.78,0,True,False,False
0.558,200,1,49.8,37,16,5,355.97,0,False,False,True
6.405,10,3,64.1,7,6,32,17.94,0,True,False,False
2.055,50,2,84.8,18,23,15,84.86,0,False,True,False
0.429,200,1,47.2,42,12,5,361.69,0,False,False,True
0.45,200,1,54.0,3,7,8,318.84,0,False,False,True
0.632,200,1,67.8,14,11,5,340.1,0,False,False,True
0.63,200,1,92.2,45,23,5,392.29,0,False,False,True
2.488,50,2,83.8,39,19,16,84.67,0,False,True,False
2.058,50,2,79.1,42,20,16,87.04,0,False,True,False
2.055,50,2,91.3,26,4,15,88.76,0,False,True,False
2.23,50,2,67.0,36,19,17,86.42,0,False,True,False
6.452,10,3,80.2,37,19,30,17.41,0,True,False,False
1.607,50,2,85.7,1,22,16,75.82,0,False,True,False
0.586,200,1,63.9,38,14,5,359.81,0,False,False,True
0.53,200,1,70.1,41,0,5,373.95,0,False,False,True
0.519,200,1,88.3,49,16,5,389.7,0,False,False,True
0.44,200,1,61.9,48,1,7,368.99,0,False,False,True
5.785,10,3,64.5,44,11,30,12.01,0,True,False,False
1.763,50,2,90.8,28,3,15,83.87,0,False,True,False
0.485,200,1,50.8,22,9,7,336.03,0,False,False,True
0.439,200,1,91.2,17,14,6,353.4,0,False,False,True
6.301,10,3,66.0,7,19,30,15.01,0,True,False,False
0.63,200,1,57.1,30,6,5,346.79,0,False,False,True
0.618,200,1,58.6,3,20,7,321.88,0,False,False,True
0.639,200,1,41.1,10,16,8,312.1,0,False,False,True
5.56,10,3,65.5,1,0,32,17.23,0,True,False,False
0.65,200,1,54.3,22,8,6,340.55,0,False,False,True
0.548,200,1,74.8,20,3,6,350.47,0,False,False,True
0.496,200,1,66.2,43,22,5,373.8,0,False,False,True
0.624,200,1,74.8,37,12,5,368.1,0,False,False,True
0.633,200,1,65.2,16,1,5,347.36,0,False,False,True
0.625,200,1,58.1,44,16,5,369.73,0,False,False,True
1.615,50,2,94.4,5,6,15,81.63,0,False,True,False
0.44,200,1,50.7,15,3,6,329.4,0,False,False,True
0.61,200,1,45.0,9,18,7,316.55,0,False,False,True
0.617,200,1,63.4,27,22,5,356.73,0,False,False,True
2.109,50,2,57.0,18,10,15,79.57,0,False,True,False
2.304,50,2,44.5,5,13,17,71.85,0,False,True,False
0.558,200,1,80.8,21,0,6,359.45,0,False,False,True
0.498,200,1,81.2,45,6,5,383.2,0,False,False,True
0.499,200,1,47.2,12,21,8,318.4,0,False,False,True
0.47,200,1,66.7,32,14,7,354.73,0,False,False,True
0.602,200,1,40.2,10,0,9,314.41,0,False,False,True
0.56,200,1,59.4,21,22,5,342.43,0,False,False,True
0.597,200,1,90.8,22,0,5,366.09,0,False,False,True
0.626,200,1,54.3,32,15,7,351.3,0,False,False,True
0.573,200,1,54.1,24,12,5,341.6,0,False,False,True
1.83,50,2,77.5,3,22,17,78.0,0,False,True,False
0.473,200,1,43.7,37,12,5,352.3,0,False,False,True
0.416,200,1,62.3,7,12,8,322.41,0,False,False,True
2.379,50,2,58.4,23,5,16,83.95,0,False,True,False
1.659,50,2,82.2,34,10,15,87.23,0,False,True,False
1.852,50,2,56.5,28,14,15,76.24,0,False,True,False
2.498,50,2,63.5,24,14,15,76.6,0,False,True,False
2.316,50,2,83.4,21,14,16,79.8,0,False,True,False
0.599,200,1,55.5,45,17,5,363.57,0,False,False,True
0.631,200,1,80.4,46,20,7,377.57,0,False,False,True
0.605,200,1,89.1,32,16,5,372.2,0,False,False,True
1.918,50,2,97.0,45,23,17,85.66,0,False,True,False
5.962,10,3,61.9,16,16,32,17.15,0,True,False,False
0.547,200,1,49.2,43,16,5,361.53,0,False,False,True
2.413,50,2,64.8,18,12,17,79.05,0,False,True,False
0.554,200,1,93.2,46,12,5,387.58,0,False,False,True
0.463,200,1,69.4,12,23,7,336.74,0,False,False,True
0.504,200,1,90.6,35,13,6,376.58,0,False,False,True
2.455,50,2,62.1,32,3,15,82.92,0,False,True,False
0.432,200,1,46.6,19,18,7,331.47,0,False,False,True
2.246,50,2,50.2,48,23,15,83.45,0,False,True,False
0.492,200,1,45.2,11,6,6,318.47,0,False,False,True
0.644,200,1,76.9,9,4,7,333.87,0,False,False,True
2.114,50,2,96.2,20,20,17,86.9,0,False,True,False
1.905,50,2,58.9,30,0,16,83.5,0,False,True,False
2.235,50,2,44.6,37,10,16,83.38,0,False,True,False
0.608,200,1,40.8,25,14,8,328.61,0,False,False,True
2.371,50,2,95.9,24,19,16,81.97,0,False,True,False
0.629,200,1,90.1,32,13,7,368.16,0,False,False,True
2.256,50,2,54.9,22,10,15,76.08,0,False,True,False
0.44,200,1,87.9,9,12,5,353.19,0,False,False,True
